text,label
姚芊羽的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨蓉是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周宜霈都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁娅维的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张力尹是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
冯绍峰是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
苏妙玲的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
明凯是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张学友的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何炅是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶世荣的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑希怡的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘俊麟是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵霁有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王媛可是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吉杰是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
许绍洋是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐艺昕的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贾静雯是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姜妍是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵雅芝的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何洁有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴映洁的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
檀健次是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
明凯是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁洛施现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭德纲的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑希怡的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张馨予的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
佟大为是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁朝伟的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
后弦是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨丞琳是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
龚毅是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑嘉颖原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高伟光的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
任贤齐有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘志宏的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李晨是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
容祖儿的师父是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下郑智化吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高梓淇是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄日华的同学都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶童的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孟子义是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周立铭有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭采洁的前男友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐嘉苇是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑元畅还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑嘉颖是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡静的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曹颖是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱胜翊是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陆毅的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
尼查坤·抔勒威查固有哪些前女友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵丽颖的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张丹峰是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴莫愁得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑融是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
文雨非的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱一龙是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
董玉峰得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周觅的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭祁是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何杜娟获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张芯瑜是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
伍佰是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗志祥是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李炜获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江语晨有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下杨颖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟嘉欣的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈法拉的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
庄心妍的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曲婉婷的妈妈是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张若昀是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
海陆都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
翁瑞迪的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
檀健次的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨雪的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵小侨是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高云翔现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎姿的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
付梦妮是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁姗姗有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘楚恬的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江铠同和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚笛的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶一茜是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴尊的妻子是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟镇涛有哪些孩子,SELECT Object FROM @Table WHERE Subject=@Ent AND (Predicate=@Rel1 OR Predicate=@Rel2)
石欣卉是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄轩的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王茜的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下炎亚纶吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
甄子丹的母亲是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张殿菲是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚芊羽的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
辰亦儒的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张逸杰的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陶昕然的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑恩地的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
甄子丹是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵嘉敏是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邓紫棋的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘洲成有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵彤的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑元畅的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段奕宏有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐宸禹的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
苏妙玲的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭晓东的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵鸿飞是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马国明有哪些前女友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李琦是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马伊琍得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱翊橙的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金世佳的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张雨生的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚子羚是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孔舒航和谁是一个队的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
白百何现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
宋茜的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王浩是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨钰莹是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵奕欢的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈坤的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林妙可的母亲是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄暐婷有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒲巴甲原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
彭冠英是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李斯丹妮有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴映洁是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑恩地是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李宣榕的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李沁是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下张杰吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
元斌的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王祖蓝是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨祐宁的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
巫迪文的妻子是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
鞠婧祎有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
白敬亭是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张铭恩的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
舒淇有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江映蓉的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下许绍洋吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李琦的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张艾文的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
傅颖的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
母丹的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱孝天的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高圆圆的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵又廷的妻子是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
于湉获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄少谷是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐海星是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王菀之的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
符莹是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汤唯有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐申东的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
魏一宁的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶璇的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
董玉峰是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马雅舒是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
傅颖原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛林林有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
范丞丞还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
田震得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨小凌是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘宪华有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毕夏是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙俪的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨祐宁原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高峰的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘谦现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
任嘉伦是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄家强有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汪苏泷的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
付辛博的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛晓彤获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高晓松都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下何炅吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李佩玲得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
雷诺儿获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李琦有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卓文萱是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
佘诗曼得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
宁桓宇的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谢娜的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
古天乐是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈燃有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
迟志强是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶一茜是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李晨是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎一萱的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王子鸣是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈嘉桦是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李治廷是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈紫函的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李治廷的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段黄巍是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
权振东的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
权振东是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何洁的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曾一鸣获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈慧琳是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
斓曦和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨颖的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
言承旭的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵泳鑫是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄小柔有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
万绮雯是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵嘉敏获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈晓东的老师是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马艳丽是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄鸿升是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
顾峰是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
沈腾的妻子是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
那英是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下李玉刚吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金池的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁文音是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟汉良的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡彦斌的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘志宏的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
熊梓淇是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁咏琪有哪些前男友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
品冠有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄暐婷是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨坤是谁的老师,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨思敏、小林麻美是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡依林的老师是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
端木新卉的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
尹正是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
盛超是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吉克隽逸是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨子姗获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈芳语是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张殿菲是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张铭恩的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨子姗的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭采洁原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
佟大为是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安又琪是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金瀚的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王乃恩是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵薇有哪些前男友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下乔欣吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
宋祖儿是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曲婉婷的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
余家辉是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
巩俐的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
万绮雯的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟丽缇是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑恺的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁文音得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
于朦胧的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
井柏然的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈小纭是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张睿的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶童有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑少秋有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧亚轩现在和谁谈恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵樱子是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
范玮琪的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李冰冰的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭羡妮都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周励淇的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
倪妮是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
白敬亭有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵文琪是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李一桐和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑融的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下赵樱子吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贡米的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卫兰的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张芯瑜是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐申东是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘力扬的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
靳东的妻子是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安悦溪有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李蓉的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘宪华是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贺军翔的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡卓妍有哪些前男友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
